product_id,region,category,base_cost,brand_strength_score,price_tier,max_allowed_mark_uppct,recommended_selling_price,mark_up_pct_used,warning,markup_violation
12382,UK,Home Care,6.41,2,Value,10,7.051000000000001,10.000000000000009,OK,True
12383,France,Personal Care,14.09,3,Value,15,16.2035,14.999999999999991,OK,False
12384,France,Home Care,5.97,8,Premium,50,8.955,50.0,OK,False
12385,UK,Personal Care,10.13,6,Standard,30,13.169000000000002,30.000000000000004,OK,True
12386,France,Home Care,4.2,7,Standard,25,5.25,25.0,OK,False
12387,France,Personal Care,2.34,10,Premium,60,3.744,60.00000000000001,OK,True
12388,Spain,Home Care,1.35,10,Premium,50,2.0250000000000004,50.00000000000002,OK,True
12389,Germany,Food & Refreshment,4.93,6,Standard,28,6.3104,28.000000000000004,OK,True
12390,France,Home Care,2.79,1,Value,10,3.0690000000000004,10.000000000000009,OK,True
12391,France,Personal Care,3.02,3,Value,15,3.473,14.999999999999991,OK,False
12392,France,Food & Refreshment,11.53,1,Value,12,12.9136,12.00000000000001,OK,True
12393,Spain,Home Care,0.73,10,Premium,50,1.095,50.0,OK,False
12394,Germany,Food & Refreshment,8.59,9,Premium,55,13.3145,55.00000000000001,OK,True
12395,UK,Home Care,6.0,9,Premium,50,9.0,50.0,OK,False
12396,Spain,Food & Refreshment,7.84,5,Standard,28,10.0352,28.000000000000004,OK,True
12397,Spain,Personal Care,8.66,4,Standard,30,11.258,30.000000000000004,OK,True
12398,Germany,Home Care,5.04,9,Premium,50,7.56,50.0,OK,False
12399,Germany,Home Care,4.78,9,Premium,50,7.17,50.0,OK,False
12400,Spain,Personal Care,11.13,3,Value,15,12.7995,14.999999999999991,OK,False
12401,UK,Food & Refreshment,13.13,5,Standard,28,16.8064,28.000000000000004,OK,True
12402,Spain,Personal Care,3.29,3,Value,15,3.7835,14.999999999999991,OK,False
12403,Germany,Personal Care,1.92,10,Premium,60,3.072,60.00000000000001,OK,True
12404,UK,Food & Refreshment,13.52,2,Value,12,15.1424,12.00000000000001,OK,True
12405,Germany,Personal Care,5.57,1,Value,15,6.4055,14.999999999999991,OK,False
12406,UK,Home Care,8.49,10,Premium,50,12.735,50.0,OK,False
12407,France,Home Care,5.71,2,Value,10,6.281000000000001,10.000000000000009,OK,True
12408,Germany,Home Care,2.32,8,Premium,50,3.4799999999999995,50.0,OK,False
12409,Germany,Personal Care,9.05,8,Premium,60,14.480000000000002,60.00000000000001,OK,True
12410,Spain,Home Care,8.11,3,Value,10,8.921,10.000000000000009,OK,True
12411,Germany,Home Care,3.44,7,Standard,25,4.3,25.0,OK,False
12412,Germany,Home Care,7.05,7,Standard,25,8.8125,25.0,OK,False
12413,France,Home Care,12.06,2,Value,10,13.266000000000002,10.000000000000009,OK,True
12414,Germany,Home Care,9.06,9,Premium,50,13.59,50.0,OK,False
12415,France,Home Care,1.91,3,Value,10,2.101,10.000000000000009,OK,True
12416,France,Personal Care,8.45,2,Value,15,9.717499999999998,14.999999999999991,OK,False
12417,France,Home Care,10.69,3,Value,10,11.759,10.000000000000009,OK,True
12418,France,Home Care,11.99,2,Value,10,13.189000000000002,10.000000000000009,OK,True
12419,UK,Food & Refreshment,9.62,8,Premium,55,14.911,55.00000000000001,OK,True
12420,Spain,Personal Care,2.71,5,Standard,30,3.523,30.000000000000004,OK,True
12421,UK,Personal Care,10.8,3,Value,15,12.42,14.999999999999991,OK,False
12422,Germany,Personal Care,10.32,5,Standard,30,13.416,30.000000000000004,OK,True
12423,UK,Personal Care,0.85,8,Premium,60,1.36,60.00000000000001,OK,True
12424,UK,Home Care,6.47,7,Standard,25,8.0875,25.0,OK,False
12425,Germany,Home Care,5.33,6,Standard,25,6.6625,25.0,OK,False
12426,Germany,Food & Refreshment,10.21,1,Value,12,11.435200000000002,12.00000000000001,OK,True
12427,Germany,Food & Refreshment,3.63,10,Premium,55,5.6265,55.00000000000001,OK,True
12428,UK,Personal Care,9.07,1,Value,15,10.4305,14.999999999999991,OK,False
12429,UK,Food & Refreshment,13.74,1,Value,12,15.388800000000002,12.00000000000001,OK,True
12430,Germany,Food & Refreshment,12.07,10,Premium,55,18.7085,55.00000000000001,OK,True
12431,Spain,Personal Care,13.86,8,Premium,60,22.176,60.00000000000003,OK,True
12432,Spain,Personal Care,14.69,8,Premium,60,23.504,60.00000000000001,OK,True
12433,France,Food & Refreshment,0.65,7,Standard,28,0.8320000000000001,28.000000000000004,OK,True
12434,Germany,Home Care,9.53,6,Standard,25,11.9125,25.0,OK,False
12435,France,Food & Refreshment,6.49,4,Standard,28,8.3072,28.000000000000004,OK,True
12436,Spain,Food & Refreshment,12.97,1,Value,12,14.526400000000002,12.00000000000001,OK,True
12437,France,Home Care,4.15,9,Premium,50,6.2250000000000005,50.0,OK,False
12438,Germany,Home Care,14.72,1,Value,10,16.192000000000004,10.000000000000032,OK,True
12439,Germany,Personal Care,9.4,4,Standard,30,12.22,30.000000000000004,OK,True
12440,Germany,Personal Care,12.01,3,Value,15,13.8115,14.999999999999991,OK,False
12441,UK,Food & Refreshment,1.74,7,Standard,28,2.2272,28.000000000000004,OK,True
12442,France,Home Care,3.16,5,Standard,25,3.95,25.0,OK,False
12443,Spain,Personal Care,11.5,5,Standard,30,14.95,30.000000000000004,OK,True
12444,Spain,Food & Refreshment,0.82,4,Standard,28,1.0496,27.99999999999998,OK,False
12445,Spain,Home Care,12.34,1,Value,10,13.574000000000002,10.000000000000009,OK,True
12446,UK,Food & Refreshment,0.7,5,Standard,28,0.8959999999999999,28.000000000000004,OK,True
12447,UK,Personal Care,10.03,4,Standard,30,13.039,30.000000000000004,OK,True
12448,Germany,Personal Care,5.79,10,Premium,60,9.264,60.00000000000001,OK,True
12449,Spain,Home Care,9.37,8,Premium,50,14.055,50.0,OK,False
12450,UK,Food & Refreshment,10.59,2,Value,12,11.8608,12.00000000000001,OK,True
12451,Germany,Home Care,5.47,8,Premium,50,8.205,50.0,OK,False
12452,Spain,Personal Care,2.07,1,Value,15,2.3804999999999996,14.999999999999991,OK,False
12453,France,Personal Care,1.51,4,Standard,30,1.963,30.000000000000004,OK,True
12454,Germany,Food & Refreshment,9.04,3,Value,12,10.1248,12.00000000000001,OK,True
12455,UK,Food & Refreshment,8.05,5,Standard,28,10.304,28.000000000000004,OK,True
12456,UK,Food & Refreshment,11.26,5,Standard,28,14.4128,28.000000000000004,OK,True
12457,Germany,Home Care,7.89,5,Standard,25,9.8625,25.0,OK,False
12458,Germany,Food & Refreshment,6.63,4,Standard,28,8.4864,28.000000000000004,OK,True
12459,UK,Food & Refreshment,6.27,8,Premium,55,9.7185,54.999999999999986,OK,False
12460,France,Personal Care,0.88,3,Value,15,1.012,14.999999999999991,OK,False
12461,Spain,Personal Care,5.37,4,Standard,30,6.981000000000001,30.000000000000004,OK,True
12462,France,Food & Refreshment,14.65,1,Value,12,16.408,12.00000000000001,OK,True
12463,Germany,Food & Refreshment,13.17,7,Standard,28,16.8576,28.000000000000004,OK,True
12464,France,Personal Care,5.28,1,Value,15,6.072,14.999999999999991,OK,False
12465,UK,Food & Refreshment,9.02,2,Value,12,10.1024,12.00000000000001,OK,True
12466,Germany,Home Care,12.79,7,Standard,25,15.9875,25.0,OK,False
12467,Spain,Home Care,6.9,1,Value,10,7.590000000000001,10.000000000000009,OK,True
12468,UK,Home Care,0.76,3,Value,10,0.8360000000000001,10.000000000000009,OK,True
12469,UK,Food & Refreshment,1.58,6,Standard,28,2.0224,28.000000000000004,OK,True
12470,Spain,Personal Care,7.9,6,Standard,30,10.27,30.000000000000004,OK,True
12471,Spain,Food & Refreshment,14.56,6,Standard,28,18.6368,28.000000000000004,OK,True
12472,France,Food & Refreshment,10.55,2,Value,12,11.816000000000004,12.00000000000001,OK,True
12473,Germany,Personal Care,1.53,2,Value,15,1.7594999999999998,14.999999999999991,OK,False
12474,Spain,Personal Care,3.25,6,Standard,30,4.2250000000000005,30.00000000000003,OK,True
12475,Spain,Personal Care,11.68,10,Premium,60,18.688,59.999999999999986,OK,False
12476,Germany,Home Care,12.7,5,Standard,25,15.875,25.0,OK,False
12477,Spain,Food & Refreshment,9.46,7,Standard,28,12.108800000000002,28.000000000000004,OK,True
12478,Spain,Personal Care,9.84,7,Standard,30,12.792,30.000000000000004,OK,True
12479,France,Food & Refreshment,0.91,5,Standard,28,1.1648,28.000000000000004,OK,True
12480,UK,Home Care,12.51,8,Premium,50,18.765,50.0,OK,False
12481,UK,Home Care,11.93,10,Premium,50,17.895,50.0,OK,False
12482,UK,Personal Care,4.26,6,Standard,30,5.538,30.000000000000004,OK,True
12483,UK,Personal Care,10.78,5,Standard,30,14.014,30.000000000000004,OK,True
12484,Spain,Food & Refreshment,3.62,4,Standard,28,4.6336,28.000000000000004,OK,True
12485,Germany,Personal Care,1.08,7,Standard,30,1.404,30.000000000000004,OK,True
12486,Germany,Food & Refreshment,3.42,4,Standard,28,4.3776,28.000000000000004,OK,True
12487,France,Personal Care,3.09,5,Standard,30,4.017,30.00000000000003,OK,True
12488,France,Food & Refreshment,5.4,5,Standard,28,6.912000000000001,28.000000000000004,OK,True
12489,Spain,Food & Refreshment,6.57,1,Value,12,7.358400000000001,12.00000000000001,OK,True
12490,Germany,Food & Refreshment,7.87,1,Value,12,8.814400000000001,12.00000000000001,OK,True
12491,Germany,Food & Refreshment,7.41,3,Value,12,8.2992,12.00000000000001,OK,True
12492,UK,Home Care,4.42,3,Value,10,4.862,10.000000000000009,OK,True
12493,Spain,Food & Refreshment,0.92,2,Value,12,1.0304000000000002,12.00000000000001,OK,True
12494,Spain,Personal Care,9.27,2,Value,15,10.6605,14.999999999999991,OK,False
12495,UK,Home Care,6.24,6,Standard,25,7.800000000000001,25.0,OK,False
12496,Spain,Home Care,4.83,1,Value,10,5.313000000000001,10.000000000000009,OK,True
12497,Spain,Food & Refreshment,13.07,6,Standard,28,16.7296,28.000000000000004,OK,True
12498,France,Home Care,11.33,5,Standard,25,14.1625,25.0,OK,False
12499,Germany,Food & Refreshment,12.94,6,Standard,28,16.5632,28.000000000000004,OK,True
12500,Spain,Personal Care,7.68,5,Standard,30,9.984,30.000000000000004,OK,True
12501,France,Food & Refreshment,2.4,7,Standard,28,3.072,28.000000000000004,OK,True
12502,Germany,Home Care,10.6,1,Value,10,11.66,10.000000000000009,OK,True
12503,UK,Personal Care,3.49,3,Value,15,4.0135,14.999999999999991,OK,False
12504,France,Food & Refreshment,6.9,6,Standard,28,8.832,28.000000000000004,OK,True
12505,France,Personal Care,1.44,1,Value,15,1.656,14.999999999999991,OK,False
12506,Germany,Personal Care,12.47,7,Standard,30,16.211000000000002,30.000000000000004,OK,True
12507,UK,Home Care,2.33,4,Standard,25,2.9125,25.0,OK,False
12508,France,Personal Care,13.59,3,Value,15,15.6285,14.999999999999991,OK,False
12509,Spain,Home Care,13.03,10,Premium,50,19.545,50.0,OK,False
12510,Spain,Personal Care,7.24,9,Premium,60,11.584,60.00000000000001,OK,True
12511,Spain,Food & Refreshment,11.29,1,Value,12,12.6448,12.00000000000001,OK,True
12512,UK,Personal Care,9.48,8,Premium,60,15.168,60.00000000000001,OK,True
12513,France,Food & Refreshment,12.14,1,Value,12,13.596800000000002,12.00000000000001,OK,True
12514,Spain,Food & Refreshment,6.76,5,Standard,28,8.6528,28.000000000000004,OK,True
12515,UK,Personal Care,11.89,10,Premium,60,19.024,60.00000000000001,OK,True
12516,Spain,Food & Refreshment,7.21,8,Premium,55,11.1755,55.00000000000001,OK,True
12517,Germany,Personal Care,14.14,6,Standard,30,18.382,30.000000000000004,OK,True
12518,France,Personal Care,7.55,7,Standard,30,9.815,30.000000000000004,OK,True
12519,France,Food & Refreshment,7.21,8,Premium,55,11.1755,55.00000000000001,OK,True
12520,UK,Food & Refreshment,11.88,6,Standard,28,15.206400000000002,28.000000000000004,OK,True
12521,UK,Home Care,12.41,6,Standard,25,15.5125,25.0,OK,False
12522,France,Food & Refreshment,8.54,6,Standard,28,10.9312,28.000000000000004,OK,True
12523,Spain,Home Care,3.11,5,Standard,25,3.8875,25.0,OK,False
12524,Spain,Food & Refreshment,7.28,8,Premium,55,11.284,55.00000000000001,OK,True
12525,Germany,Personal Care,14.54,2,Value,15,16.720999999999997,14.999999999999991,OK,False
12526,Spain,Food & Refreshment,11.42,7,Standard,28,14.6176,28.000000000000004,OK,True
12527,UK,Personal Care,12.26,4,Standard,30,15.938,30.000000000000004,OK,True
12528,UK,Personal Care,0.98,1,Value,15,1.127,15.000000000000014,OK,True
12529,Spain,Personal Care,7.28,5,Standard,30,9.464,30.000000000000004,OK,True
12530,UK,Home Care,9.88,3,Value,10,10.868000000000002,10.000000000000009,OK,True
12531,France,Food & Refreshment,12.54,4,Standard,28,16.051199999999998,28.000000000000004,OK,True
12532,France,Personal Care,1.21,7,Standard,30,1.573,30.000000000000004,OK,True
12533,Spain,Personal Care,12.86,5,Standard,30,16.718,30.000000000000004,OK,True
12534,France,Home Care,8.45,4,Standard,25,10.5625,25.0,OK,False
12535,France,Food & Refreshment,3.36,1,Value,12,3.7632,12.00000000000001,OK,True
12536,Germany,Food & Refreshment,5.1,6,Standard,28,6.528,28.000000000000004,OK,True
12537,Germany,Home Care,4.59,10,Premium,50,6.885,50.0,OK,False
12538,France,Home Care,8.2,6,Standard,25,10.25,25.0,OK,False
12539,Spain,Food & Refreshment,1.25,7,Standard,28,1.6,28.000000000000004,OK,True
12540,Germany,Home Care,2.8,1,Value,10,3.08,10.000000000000009,OK,True
12541,UK,Food & Refreshment,12.28,4,Standard,28,15.7184,28.000000000000004,OK,True
12542,UK,Food & Refreshment,2.42,9,Premium,55,3.751,55.00000000000001,OK,True
12543,UK,Personal Care,3.88,10,Premium,60,6.208,60.00000000000001,OK,True
12544,Spain,Personal Care,7.07,6,Standard,30,9.191,30.000000000000004,OK,True
12545,France,Food & Refreshment,8.0,2,Value,12,8.96,12.00000000000001,OK,True
12546,UK,Food & Refreshment,11.57,4,Standard,28,14.8096,28.000000000000004,OK,True
12547,Spain,Food & Refreshment,6.99,6,Standard,28,8.9472,28.000000000000004,OK,True
12548,Germany,Food & Refreshment,11.95,4,Standard,28,15.296,28.000000000000004,OK,True
12549,France,Food & Refreshment,9.47,10,Premium,55,14.6785,55.00000000000001,OK,True
12550,Germany,Food & Refreshment,2.14,7,Standard,28,2.7392000000000003,28.000000000000004,OK,True
12551,Spain,Home Care,2.77,3,Value,10,3.047,10.000000000000009,OK,True
12552,UK,Food & Refreshment,6.84,6,Standard,28,8.7552,28.000000000000004,OK,True
12553,UK,Home Care,6.25,4,Standard,25,7.8125,25.0,OK,False
12554,Spain,Home Care,11.28,3,Value,10,12.408,10.000000000000009,OK,True
12555,UK,Food & Refreshment,8.92,3,Value,12,9.9904,12.00000000000001,OK,True
12556,France,Food & Refreshment,6.13,2,Value,12,6.865600000000001,12.00000000000001,OK,True
12557,Spain,Home Care,2.98,3,Value,10,3.278,10.000000000000009,OK,True
12558,Germany,Home Care,3.79,10,Premium,50,5.6850000000000005,50.00000000000002,OK,True
12559,Spain,Food & Refreshment,8.84,1,Value,12,9.9008,12.00000000000001,OK,True
12560,France,Food & Refreshment,6.64,3,Value,12,7.436800000000001,12.00000000000001,OK,True
12561,France,Home Care,7.97,9,Premium,50,11.955,50.0,OK,False
12562,Spain,Home Care,2.97,4,Standard,25,3.7125,25.0,OK,False
12563,Spain,Home Care,10.11,3,Value,10,11.121,10.000000000000009,OK,True
12564,UK,Personal Care,12.86,8,Premium,60,20.576,60.00000000000001,OK,True
12565,France,Home Care,4.24,1,Value,10,4.664000000000001,10.000000000000009,OK,True
12566,Spain,Personal Care,7.63,5,Standard,30,9.919,30.000000000000004,OK,True
12567,Spain,Food & Refreshment,14.65,1,Value,12,16.408,12.00000000000001,OK,True
12568,France,Food & Refreshment,5.33,7,Standard,28,6.8224,28.000000000000004,OK,True
12569,Spain,Home Care,9.13,5,Standard,25,11.4125,25.0,OK,False
12570,UK,Food & Refreshment,1.81,2,Value,12,2.0272,12.00000000000001,OK,True
12571,France,Food & Refreshment,9.29,1,Value,12,10.4048,12.00000000000001,OK,True
12572,UK,Food & Refreshment,1.8,7,Standard,28,2.3040000000000003,28.000000000000004,OK,True
12573,UK,Food & Refreshment,14.41,1,Value,12,16.139200000000002,12.00000000000001,OK,True
12574,UK,Personal Care,10.88,3,Value,15,12.512,14.999999999999991,OK,False
12575,UK,Personal Care,11.93,6,Standard,30,15.509,30.000000000000004,OK,True
12576,France,Home Care,10.71,6,Standard,25,13.3875,25.0,OK,False
12577,UK,Home Care,9.05,7,Standard,25,11.3125,25.0,OK,False
12578,UK,Home Care,7.02,1,Value,10,7.722,10.000000000000009,OK,True
12579,Spain,Food & Refreshment,12.95,7,Standard,28,16.576,28.000000000000004,OK,True
12580,France,Food & Refreshment,14.37,2,Value,12,16.0944,12.00000000000001,OK,True
12581,France,Personal Care,7.74,6,Standard,30,10.062,30.000000000000004,OK,True
12582,Germany,Personal Care,14.01,8,Premium,60,22.416,60.00000000000001,OK,True
12583,France,Home Care,8.96,5,Standard,25,11.2,25.0,OK,False
12584,France,Personal Care,8.31,10,Premium,60,13.296,60.00000000000001,OK,True
12585,Germany,Personal Care,7.09,3,Value,15,8.1535,14.999999999999991,OK,False
12586,France,Personal Care,3.53,8,Premium,60,5.648,60.00000000000001,OK,True
12587,France,Personal Care,0.55,8,Premium,60,0.8800000000000001,60.00000000000001,OK,True
12588,France,Personal Care,4.0,4,Standard,30,5.2,30.000000000000004,OK,True
12589,France,Home Care,7.89,8,Premium,50,11.835,50.0,OK,False
12590,Germany,Home Care,6.01,5,Standard,25,7.512499999999999,25.0,OK,False
12591,France,Personal Care,7.0,5,Standard,30,9.1,30.000000000000004,OK,True
12592,France,Home Care,14.72,3,Value,10,16.192000000000004,10.000000000000032,OK,True
12593,Germany,Food & Refreshment,5.58,7,Standard,28,7.1424,28.000000000000004,OK,True
12594,Spain,Personal Care,7.06,9,Premium,60,11.296,60.00000000000001,OK,True
12595,UK,Food & Refreshment,2.44,9,Premium,55,3.782,55.00000000000001,OK,True
12596,Spain,Home Care,1.2,1,Value,10,1.32,10.000000000000009,OK,True
12597,Germany,Home Care,11.74,1,Value,10,12.914,10.000000000000009,OK,True
12598,UK,Food & Refreshment,8.77,10,Premium,55,13.5935,55.00000000000001,OK,True
12599,Germany,Home Care,11.53,5,Standard,25,14.4125,25.0,OK,False
12600,Germany,Personal Care,2.67,1,Value,15,3.0704999999999996,14.999999999999991,OK,False
12601,France,Food & Refreshment,8.79,4,Standard,28,11.2512,28.000000000000004,OK,True
12602,UK,Personal Care,4.18,1,Value,15,4.8069999999999995,14.999999999999991,OK,False
12603,France,Food & Refreshment,3.81,2,Value,12,4.267200000000001,12.00000000000001,OK,True
12604,UK,Home Care,0.67,2,Value,10,0.7370000000000001,10.000000000000009,OK,True
12605,Germany,Food & Refreshment,2.39,4,Standard,28,3.0592,28.000000000000004,OK,True
12606,Germany,Food & Refreshment,4.98,8,Premium,55,7.719000000000001,55.00000000000001,OK,True
12607,Spain,Personal Care,2.19,2,Value,15,2.5185,14.999999999999991,OK,False
12608,UK,Home Care,14.79,9,Premium,50,22.185,50.0,OK,False
12609,France,Personal Care,4.98,9,Premium,60,7.968000000000001,60.00000000000001,OK,True
12610,Spain,Home Care,2.39,2,Value,10,2.6290000000000004,10.000000000000009,OK,True
12611,Spain,Personal Care,3.39,1,Value,15,3.8985,14.999999999999991,OK,False
12612,Spain,Food & Refreshment,9.02,10,Premium,55,13.981,55.00000000000001,OK,True
12613,France,Personal Care,1.43,10,Premium,60,2.288,59.999999999999986,OK,False
12614,Spain,Home Care,13.01,9,Premium,50,19.515,50.0,OK,False
12615,France,Home Care,14.44,2,Value,10,15.884,10.000000000000009,OK,True
12616,Spain,Food & Refreshment,4.08,8,Premium,55,6.324000000000001,55.00000000000001,OK,True
12617,France,Home Care,7.03,3,Value,10,7.733,10.000000000000009,OK,True
12618,Germany,Personal Care,0.82,1,Value,15,0.9429999999999998,14.999999999999991,OK,False
12619,Germany,Food & Refreshment,9.79,1,Value,12,10.9648,12.00000000000001,OK,True
12620,Germany,Home Care,6.5,10,Premium,50,9.75,50.0,OK,False
12621,Germany,Home Care,4.42,2,Value,10,4.862,10.000000000000009,OK,True
12622,Germany,Personal Care,3.5,7,Standard,30,4.55,30.000000000000004,OK,True
12623,Spain,Personal Care,9.98,6,Standard,30,12.974,30.000000000000004,OK,True
12624,Spain,Food & Refreshment,6.54,2,Value,12,7.324800000000001,12.00000000000001,OK,True
12625,Spain,Home Care,3.11,4,Standard,25,3.8875,25.0,OK,False
12626,France,Personal Care,10.49,2,Value,15,12.0635,14.999999999999991,OK,False
12627,France,Food & Refreshment,8.69,1,Value,12,9.7328,12.00000000000001,OK,True
12628,France,Home Care,12.95,3,Value,10,14.245,10.000000000000009,OK,True
12629,France,Home Care,2.2,4,Standard,25,2.75,25.0,OK,False
12630,Germany,Food & Refreshment,11.89,10,Premium,55,18.4295,55.00000000000001,OK,True
12631,Germany,Food & Refreshment,10.27,5,Standard,28,13.1456,28.000000000000004,OK,True
12632,Germany,Personal Care,2.17,5,Standard,30,2.821,30.000000000000004,OK,True
12633,UK,Home Care,10.57,7,Standard,25,13.2125,25.0,OK,False
12634,Spain,Home Care,6.9,10,Premium,50,10.35,50.00000000000002,OK,True
12635,France,Home Care,14.2,8,Premium,50,21.299999999999997,49.99999999999998,OK,False
12636,France,Food & Refreshment,2.55,9,Premium,55,3.9525,55.00000000000001,OK,True
12637,Germany,Personal Care,9.82,7,Standard,30,12.766,30.000000000000004,OK,True
12638,France,Home Care,6.04,5,Standard,25,7.55,25.0,OK,False
12639,France,Food & Refreshment,14.37,9,Premium,55,22.2735,55.00000000000001,OK,True
12640,Spain,Home Care,5.28,8,Premium,50,7.92,50.0,OK,False
12641,Germany,Personal Care,14.45,10,Premium,60,23.12,60.00000000000001,OK,True
12642,Spain,Home Care,13.57,9,Premium,50,20.355,50.0,OK,False
12643,UK,Personal Care,4.42,10,Premium,60,7.072,60.00000000000001,OK,True
12644,UK,Personal Care,12.15,8,Premium,60,19.44,60.00000000000001,OK,True
12645,UK,Home Care,14.94,6,Standard,25,18.675,25.0,OK,False
12646,Germany,Home Care,4.16,4,Standard,25,5.2,25.0,OK,False
12647,France,Personal Care,6.83,9,Premium,60,10.928,60.00000000000001,OK,True
12648,Germany,Food & Refreshment,8.04,9,Premium,55,12.462,55.00000000000001,OK,True
12649,Germany,Personal Care,4.78,10,Premium,60,7.648000000000001,60.00000000000001,OK,True
12650,France,Home Care,0.72,10,Premium,50,1.08,50.00000000000002,OK,True
12651,Spain,Home Care,3.69,9,Premium,50,5.535,50.0,OK,False
12652,UK,Food & Refreshment,4.59,10,Premium,55,7.1145,55.00000000000001,OK,True
12653,Spain,Personal Care,6.93,3,Value,15,7.969499999999999,14.999999999999991,OK,False
12654,UK,Personal Care,2.98,3,Value,15,3.4269999999999996,14.999999999999991,OK,False
12655,Germany,Personal Care,13.16,6,Standard,30,17.108,30.000000000000004,OK,True
12656,UK,Home Care,10.72,6,Standard,25,13.4,25.0,OK,False
12657,Germany,Personal Care,1.74,6,Standard,30,2.262,30.000000000000004,OK,True
12658,Spain,Food & Refreshment,9.93,5,Standard,28,12.7104,28.000000000000004,OK,True
12659,Germany,Home Care,9.98,5,Standard,25,12.475,25.0,OK,False
12660,Spain,Home Care,14.37,2,Value,10,15.807,10.000000000000009,OK,True
12661,France,Personal Care,0.54,7,Standard,30,0.7020000000000001,30.000000000000004,OK,True
12662,France,Food & Refreshment,4.1,4,Standard,28,5.247999999999999,28.000000000000004,OK,True
12663,France,Home Care,13.95,3,Value,10,15.345,10.000000000000009,OK,True
12664,Germany,Home Care,14.02,8,Premium,50,21.03,50.00000000000002,OK,True
12665,France,Personal Care,10.95,4,Standard,30,14.235,30.000000000000004,OK,True
12666,UK,Personal Care,11.6,4,Standard,30,15.08,30.000000000000004,OK,True
12667,Spain,Food & Refreshment,1.83,8,Premium,55,2.8365,55.00000000000001,OK,True
12668,Spain,Personal Care,7.95,1,Value,15,9.1425,14.999999999999991,OK,False
12669,UK,Food & Refreshment,3.86,9,Premium,55,5.983,55.00000000000001,OK,True
12670,Germany,Home Care,3.13,7,Standard,25,3.9125,25.0,OK,False
12671,Germany,Food & Refreshment,12.25,2,Value,12,13.72,12.00000000000001,OK,True
12672,Spain,Food & Refreshment,2.46,6,Standard,28,3.1488,28.000000000000004,OK,True
12673,France,Food & Refreshment,7.3,8,Premium,55,11.315,55.00000000000001,OK,True
12674,Germany,Home Care,14.11,5,Standard,25,17.6375,25.0,OK,False
12675,Germany,Personal Care,3.19,6,Standard,30,4.147,30.000000000000004,OK,True
12676,UK,Home Care,14.68,10,Premium,50,22.02,50.0,OK,False
12677,UK,Personal Care,14.92,8,Premium,60,23.872,60.00000000000001,OK,True
12678,France,Food & Refreshment,8.56,6,Standard,28,10.9568,28.000000000000004,OK,True
12679,Germany,Food & Refreshment,2.97,9,Premium,55,4.6035,55.00000000000001,OK,True
12680,Germany,Food & Refreshment,5.08,9,Premium,55,7.874,55.00000000000001,OK,True
12681,UK,Food & Refreshment,6.66,9,Premium,55,10.323,55.00000000000001,OK,True
12682,Germany,Food & Refreshment,4.99,6,Standard,28,6.3872,28.000000000000004,OK,True
12683,Spain,Personal Care,4.57,9,Premium,60,7.312000000000001,60.00000000000001,OK,True
12684,UK,Personal Care,14.6,3,Value,15,16.79,14.999999999999991,OK,False
12685,France,Food & Refreshment,2.72,5,Standard,28,3.4816000000000003,28.000000000000004,OK,True
12686,UK,Home Care,11.13,2,Value,10,12.243000000000002,10.000000000000009,OK,True
12687,Germany,Home Care,0.51,8,Premium,50,0.765,50.0,OK,False
12688,France,Food & Refreshment,9.14,4,Standard,28,11.6992,28.000000000000004,OK,True
12689,UK,Personal Care,13.78,6,Standard,30,17.914,30.00000000000003,OK,True
12690,Spain,Home Care,4.68,6,Standard,25,5.85,25.0,OK,False
12691,Spain,Home Care,3.19,5,Standard,25,3.9875,25.0,OK,False
12692,UK,Home Care,9.95,1,Value,10,10.945,10.000000000000009,OK,True
12693,Spain,Food & Refreshment,10.83,7,Standard,28,13.8624,28.000000000000004,OK,True
12694,Spain,Home Care,10.48,10,Premium,50,15.72,50.0,OK,False
12695,Spain,Home Care,5.13,8,Premium,50,7.695,50.0,OK,False
12696,France,Home Care,4.16,1,Value,10,4.5760000000000005,10.000000000000009,OK,True
12697,Spain,Home Care,14.36,10,Premium,50,21.54,50.0,OK,False
12698,Spain,Personal Care,13.89,7,Standard,30,18.057,30.000000000000004,OK,True
12699,Spain,Food & Refreshment,7.13,4,Standard,28,9.1264,28.000000000000004,OK,True
12700,France,Food & Refreshment,12.77,6,Standard,28,16.3456,28.000000000000004,OK,True
12701,UK,Personal Care,7.06,9,Premium,60,11.296,60.00000000000001,OK,True
12702,Germany,Personal Care,6.65,5,Standard,30,8.645000000000001,30.000000000000004,OK,True
12703,Spain,Food & Refreshment,2.77,8,Premium,55,4.2935,55.00000000000001,OK,True
12704,UK,Home Care,6.68,5,Standard,25,8.35,25.0,OK,False
12705,Spain,Home Care,8.29,2,Value,10,9.119,10.000000000000009,OK,True
12706,France,Food & Refreshment,0.83,4,Standard,28,1.0624,28.000000000000004,OK,True
12707,UK,Home Care,6.94,2,Value,10,7.634000000000001,10.000000000000009,OK,True
12708,France,Personal Care,11.83,7,Standard,30,15.379,30.000000000000004,OK,True
12709,Spain,Home Care,10.36,7,Standard,25,12.95,25.0,OK,False
12710,Spain,Home Care,9.71,3,Value,10,10.681,10.000000000000009,OK,True
12711,France,Home Care,13.69,7,Standard,25,17.1125,25.0,OK,False
12712,Germany,Food & Refreshment,0.76,1,Value,12,0.8512000000000001,12.00000000000001,OK,True
