product_id,region,category,base_cost,brand_strength_score,price_tier,max_allowed_mark_uppct,recommended_selling_price,mark_up_pct_used,warning,markup_violation,target_revenue,target_margin,actual_is_premium,premium_probability,premium_segment,markup_compliant,margin_vs_target
12098,France,Food & Refreshment,2.26,6,Standard,28,2.8928,28.000000000000004,OK,True,430000,0.29,0,8.024217092590475e-16,Standard / Value,False,27.710000000000004
12099,France,Home Care,2.15,8,Premium,50,3.2249999999999996,50.0,OK,False,430000,0.29,0,8.024217092590475e-16,Standard / Value,True,49.71
12100,Germany,Home Care,6.46,2,Value,10,7.106000000000001,10.000000000000009,OK,True,460000,0.31,1,0.999990952514284,Strong Premium,False,9.690000000000008
12101,Germany,Home Care,9.89,7,Standard,25,12.3625,25.0,OK,False,460000,0.31,1,0.999990952514284,Strong Premium,True,24.69
12102,UK,Food & Refreshment,10.83,6,Standard,28,13.8624,28.000000000000004,OK,True,520000,0.32,0,8.248669927223737e-16,Standard / Value,False,27.680000000000003
12103,UK,Home Care,3.09,2,Value,10,3.399,10.000000000000009,OK,True,520000,0.32,0,8.248669927223737e-16,Standard / Value,False,9.680000000000009
12104,France,Personal Care,1.65,2,Value,15,1.8974999999999995,14.999999999999991,OK,False,430000,0.29,0,8.024217092590475e-16,Standard / Value,True,14.709999999999992
12105,Spain,Personal Care,14.14,4,Standard,30,18.382,30.000000000000004,OK,True,410000,0.3,0,3.6196737287189683e-19,Standard / Value,False,29.700000000000003
12106,Spain,Home Care,4.28,4,Standard,25,5.3500000000000005,25.0,OK,False,410000,0.3,0,3.6196737287189683e-19,Standard / Value,True,24.7
12107,Germany,Home Care,12.87,3,Value,10,14.157,10.000000000000009,OK,True,460000,0.31,1,0.999990952514284,Strong Premium,False,9.690000000000008
12108,Germany,Food & Refreshment,13.02,8,Premium,55,20.181,55.00000000000001,OK,True,460000,0.31,1,0.999990952514284,Strong Premium,False,54.690000000000005
12109,Germany,Food & Refreshment,11.7,7,Standard,28,14.976,28.000000000000004,OK,True,460000,0.31,1,0.999990952514284,Strong Premium,False,27.690000000000005
12110,France,Food & Refreshment,2.95,2,Value,12,3.3040000000000007,12.00000000000001,OK,True,430000,0.29,0,8.024217092590475e-16,Standard / Value,False,11.710000000000012
12111,Spain,Home Care,12.42,3,Value,10,13.662,10.000000000000009,OK,True,410000,0.3,0,3.6196737287189683e-19,Standard / Value,False,9.700000000000008
12112,UK,Food & Refreshment,11.65,10,Premium,55,18.0575,55.00000000000001,OK,True,520000,0.32,0,8.248669927223737e-16,Standard / Value,False,54.68000000000001
12113,France,Food & Refreshment,9.15,9,Premium,55,14.1825,55.00000000000001,OK,True,430000,0.29,0,8.024217092590475e-16,Standard / Value,False,54.71000000000001
12114,UK,Personal Care,5.39,5,Standard,30,7.007,30.000000000000004,OK,True,520000,0.32,0,8.248669927223737e-16,Standard / Value,False,29.680000000000003
12115,UK,Food & Refreshment,4.31,2,Value,12,4.8272,12.00000000000001,OK,True,520000,0.32,0,8.248669927223737e-16,Standard / Value,False,11.68000000000001
12116,France,Personal Care,2.27,3,Value,15,2.6104999999999996,14.999999999999991,OK,False,430000,0.29,0,8.024217092590475e-16,Standard / Value,True,14.709999999999992
12117,UK,Personal Care,7.89,8,Premium,60,12.624,60.00000000000001,OK,True,520000,0.32,0,8.248669927223737e-16,Standard / Value,False,59.68000000000001
12118,Spain,Food & Refreshment,8.99,4,Standard,28,11.5072,28.000000000000004,OK,True,410000,0.3,0,3.6196737287189683e-19,Standard / Value,False,27.700000000000003
12119,UK,Personal Care,5.71,2,Value,15,6.5665,14.999999999999991,OK,False,520000,0.32,0,8.248669927223737e-16,Standard / Value,True,14.67999999999999
12120,Spain,Home Care,7.39,2,Value,10,8.129,10.000000000000009,OK,True,410000,0.3,0,3.6196737287189683e-19,Standard / Value,False,9.700000000000008
12121,Spain,Home Care,5.77,6,Standard,25,7.2125,25.0,OK,False,410000,0.3,0,3.6196737287189683e-19,Standard / Value,True,24.7
12122,Spain,Food & Refreshment,9.79,8,Premium,55,15.174499999999998,55.00000000000001,OK,True,410000,0.3,0,3.6196737287189683e-19,Standard / Value,False,54.70000000000001
12123,Germany,Home Care,13.57,7,Standard,25,16.9625,24.99999999999998,OK,False,460000,0.31,1,0.999990952514284,Strong Premium,True,24.68999999999998
12124,UK,Personal Care,2.88,4,Standard,30,3.744,30.000000000000004,OK,True,520000,0.32,0,8.248669927223737e-16,Standard / Value,False,29.680000000000003
12125,France,Home Care,6.03,2,Value,10,6.633000000000001,10.000000000000009,OK,True,430000,0.29,0,8.024217092590475e-16,Standard / Value,False,9.71000000000001
12126,France,Food & Refreshment,2.54,9,Premium,55,3.937,55.00000000000001,OK,True,430000,0.29,0,8.024217092590475e-16,Standard / Value,False,54.71000000000001
12127,UK,Food & Refreshment,9.56,4,Standard,28,12.2368,28.000000000000004,OK,True,520000,0.32,0,8.248669927223737e-16,Standard / Value,False,27.680000000000003
12128,Germany,Personal Care,11.07,9,Premium,60,17.712,59.999999999999986,OK,False,460000,0.31,1,0.999990952514284,Strong Premium,True,59.68999999999998
12129,Germany,Food & Refreshment,14.01,5,Standard,28,17.9328,28.000000000000004,OK,True,460000,0.31,1,0.999990952514284,Strong Premium,False,27.690000000000005
12130,Spain,Home Care,4.54,7,Standard,25,5.675,25.0,OK,False,410000,0.3,0,3.6196737287189683e-19,Standard / Value,True,24.7
12131,UK,Food & Refreshment,14.28,5,Standard,28,18.2784,28.000000000000025,OK,True,520000,0.32,0,8.248669927223737e-16,Standard / Value,False,27.680000000000025
12132,UK,Personal Care,1.42,2,Value,15,1.6329999999999998,14.999999999999991,OK,False,520000,0.32,0,8.248669927223737e-16,Standard / Value,True,14.67999999999999
12133,France,Food & Refreshment,9.24,6,Standard,28,11.8272,28.000000000000004,OK,True,430000,0.29,0,8.024217092590475e-16,Standard / Value,False,27.710000000000004
12134,UK,Home Care,1.33,7,Standard,25,1.6625,25.0,OK,False,520000,0.32,0,8.248669927223737e-16,Standard / Value,True,24.68
12135,Germany,Personal Care,13.46,6,Standard,30,17.498,30.000000000000004,OK,True,460000,0.31,1,0.999990952514284,Strong Premium,False,29.690000000000005
12136,UK,Home Care,8.18,3,Value,10,8.998000000000001,10.000000000000009,OK,True,520000,0.32,0,8.248669927223737e-16,Standard / Value,False,9.680000000000009
12137,France,Personal Care,10.21,10,Premium,60,16.336000000000002,60.00000000000001,OK,True,430000,0.29,0,8.024217092590475e-16,Standard / Value,False,59.71000000000001
12138,Spain,Food & Refreshment,12.56,8,Premium,55,19.468,55.00000000000001,OK,True,410000,0.3,0,3.6196737287189683e-19,Standard / Value,False,54.70000000000001
12139,France,Personal Care,2.68,3,Value,15,3.082,14.999999999999991,OK,False,430000,0.29,0,8.024217092590475e-16,Standard / Value,True,14.709999999999992
12140,France,Personal Care,1.06,5,Standard,30,1.378,30.000000000000004,OK,True,430000,0.29,0,8.024217092590475e-16,Standard / Value,False,29.710000000000004
12141,Spain,Food & Refreshment,13.24,9,Premium,55,20.522,55.00000000000001,OK,True,410000,0.3,0,3.6196737287189683e-19,Standard / Value,False,54.70000000000001
12142,France,Home Care,5.07,5,Standard,25,6.3375,25.0,OK,False,430000,0.29,0,8.024217092590475e-16,Standard / Value,True,24.71
12143,France,Food & Refreshment,2.37,7,Standard,28,3.0336000000000003,28.000000000000004,OK,True,430000,0.29,0,8.024217092590475e-16,Standard / Value,False,27.710000000000004
12144,UK,Personal Care,7.29,7,Standard,30,9.477,30.000000000000004,OK,True,520000,0.32,0,8.248669927223737e-16,Standard / Value,False,29.680000000000003
12145,UK,Food & Refreshment,9.18,5,Standard,28,11.7504,28.000000000000004,OK,True,520000,0.32,0,8.248669927223737e-16,Standard / Value,False,27.680000000000003
12146,Spain,Personal Care,0.95,2,Value,15,1.0924999999999998,14.999999999999991,OK,False,410000,0.3,0,3.6196737287189683e-19,Standard / Value,True,14.69999999999999
12147,UK,Food & Refreshment,4.49,5,Standard,28,5.7472,28.000000000000004,OK,True,520000,0.32,0,8.248669927223737e-16,Standard / Value,False,27.680000000000003
12148,UK,Food & Refreshment,0.98,7,Standard,28,1.2544,28.000000000000004,OK,True,520000,0.32,0,8.248669927223737e-16,Standard / Value,False,27.680000000000003
12149,France,Home Care,6.59,7,Standard,25,8.2375,25.00000000000002,OK,True,430000,0.29,0,8.024217092590475e-16,Standard / Value,False,24.710000000000022
12150,Germany,Personal Care,13.48,4,Standard,30,17.524,30.000000000000004,OK,True,460000,0.31,1,0.999990952514284,Strong Premium,False,29.690000000000005
12151,UK,Home Care,14.75,1,Value,10,16.225,10.000000000000009,OK,True,520000,0.32,0,8.248669927223737e-16,Standard / Value,False,9.680000000000009
12152,Germany,Personal Care,9.74,6,Standard,30,12.662,30.000000000000004,OK,True,460000,0.31,1,0.999990952514284,Strong Premium,False,29.690000000000005
12153,UK,Food & Refreshment,2.84,3,Value,12,3.1808,12.00000000000001,OK,True,520000,0.32,0,8.248669927223737e-16,Standard / Value,False,11.68000000000001
12154,UK,Personal Care,13.63,5,Standard,30,17.719,30.000000000000004,OK,True,520000,0.32,0,8.248669927223737e-16,Standard / Value,False,29.680000000000003
12155,Spain,Home Care,7.99,4,Standard,25,9.9875,25.0,OK,False,410000,0.3,0,3.6196737287189683e-19,Standard / Value,True,24.7
12156,Spain,Home Care,2.73,2,Value,10,3.003,10.000000000000009,OK,True,410000,0.3,0,3.6196737287189683e-19,Standard / Value,False,9.700000000000008
12157,Spain,Home Care,13.87,7,Standard,25,17.3375,25.0,OK,False,410000,0.3,0,3.6196737287189683e-19,Standard / Value,True,24.7
12158,Germany,Personal Care,11.48,5,Standard,30,14.924,30.000000000000004,OK,True,460000,0.31,1,0.999990952514284,Strong Premium,False,29.690000000000005
12159,France,Home Care,11.11,7,Standard,25,13.8875,25.0,OK,False,430000,0.29,0,8.024217092590475e-16,Standard / Value,True,24.71
12160,UK,Home Care,10.78,9,Premium,50,16.169999999999998,50.0,OK,False,520000,0.32,0,8.248669927223737e-16,Standard / Value,True,49.68
12161,UK,Home Care,3.4,4,Standard,25,4.25,25.0,OK,False,520000,0.32,0,8.248669927223737e-16,Standard / Value,True,24.68
12162,UK,Food & Refreshment,3.56,5,Standard,28,4.5568,28.000000000000004,OK,True,520000,0.32,0,8.248669927223737e-16,Standard / Value,False,27.680000000000003
12163,Germany,Food & Refreshment,10.48,9,Premium,55,16.244,54.999999999999986,OK,False,460000,0.31,1,0.999990952514284,Strong Premium,True,54.68999999999998
12164,Spain,Personal Care,3.69,10,Premium,60,5.904,60.00000000000001,OK,True,410000,0.3,0,3.6196737287189683e-19,Standard / Value,False,59.70000000000001
12165,France,Personal Care,6.86,4,Standard,30,8.918000000000001,30.000000000000004,OK,True,430000,0.29,0,8.024217092590475e-16,Standard / Value,False,29.710000000000004
12166,Germany,Home Care,11.84,5,Standard,25,14.8,25.0,OK,False,460000,0.31,1,0.999990952514284,Strong Premium,True,24.69
12167,Spain,Food & Refreshment,11.87,5,Standard,28,15.1936,28.000000000000004,OK,True,410000,0.3,0,3.6196737287189683e-19,Standard / Value,False,27.700000000000003
12168,Germany,Home Care,7.07,8,Premium,50,10.605,50.0,OK,False,460000,0.31,1,0.999990952514284,Strong Premium,True,49.69
12169,France,Home Care,11.99,4,Standard,25,14.9875,25.0,OK,False,430000,0.29,0,8.024217092590475e-16,Standard / Value,True,24.71
12170,Spain,Food & Refreshment,12.66,4,Standard,28,16.2048,27.99999999999998,OK,False,410000,0.3,0,3.6196737287189683e-19,Standard / Value,True,27.699999999999978
12171,Germany,Food & Refreshment,9.99,7,Standard,28,12.7872,28.000000000000004,OK,True,460000,0.31,1,0.999990952514284,Strong Premium,False,27.690000000000005
12172,France,Food & Refreshment,3.81,5,Standard,28,4.8768,28.000000000000004,OK,True,430000,0.29,0,8.024217092590475e-16,Standard / Value,False,27.710000000000004
12173,UK,Personal Care,4.47,6,Standard,30,5.811,30.000000000000004,OK,True,520000,0.32,0,8.248669927223737e-16,Standard / Value,False,29.680000000000003
12174,France,Personal Care,5.07,6,Standard,30,6.591,30.000000000000004,OK,True,430000,0.29,0,8.024217092590475e-16,Standard / Value,False,29.710000000000004
12175,UK,Home Care,2.19,6,Standard,25,2.7375,25.0,OK,False,520000,0.32,0,8.248669927223737e-16,Standard / Value,True,24.68
12176,Germany,Personal Care,4.46,10,Premium,60,7.136,60.00000000000001,OK,True,460000,0.31,1,0.999990952514284,Strong Premium,False,59.690000000000005
12177,Spain,Food & Refreshment,3.54,5,Standard,28,4.5312,28.000000000000004,OK,True,410000,0.3,0,3.6196737287189683e-19,Standard / Value,False,27.700000000000003
12178,Spain,Food & Refreshment,7.1,5,Standard,28,9.088,28.000000000000004,OK,True,410000,0.3,0,3.6196737287189683e-19,Standard / Value,False,27.700000000000003
12179,Germany,Personal Care,13.67,9,Premium,60,21.872,60.00000000000001,OK,True,460000,0.31,1,0.999990952514284,Strong Premium,False,59.690000000000005
12180,Spain,Home Care,2.01,8,Premium,50,3.0149999999999997,50.0,OK,False,410000,0.3,0,3.6196737287189683e-19,Standard / Value,True,49.7
12181,Spain,Home Care,10.94,4,Standard,25,13.675,25.0,OK,False,410000,0.3,0,3.6196737287189683e-19,Standard / Value,True,24.7
12182,UK,Personal Care,10.47,7,Standard,30,13.611,30.000000000000004,OK,True,520000,0.32,0,8.248669927223737e-16,Standard / Value,False,29.680000000000003
12183,Germany,Home Care,1.89,8,Premium,50,2.835,50.0,OK,False,460000,0.31,1,0.999990952514284,Strong Premium,True,49.69
12184,France,Home Care,13.88,9,Premium,50,20.82,50.0,OK,False,430000,0.29,0,8.024217092590475e-16,Standard / Value,True,49.71
12185,UK,Home Care,8.74,5,Standard,25,10.925,25.0,OK,False,520000,0.32,0,8.248669927223737e-16,Standard / Value,True,24.68
12186,Germany,Food & Refreshment,5.77,3,Value,12,6.4624,12.00000000000001,OK,True,460000,0.31,1,0.999990952514284,Strong Premium,False,11.69000000000001
12187,UK,Food & Refreshment,11.47,4,Standard,28,14.6816,28.000000000000004,OK,True,520000,0.32,0,8.248669927223737e-16,Standard / Value,False,27.680000000000003
12188,France,Personal Care,4.23,10,Premium,60,6.768000000000001,60.00000000000001,OK,True,430000,0.29,0,8.024217092590475e-16,Standard / Value,False,59.71000000000001
12189,France,Food & Refreshment,10.56,6,Standard,28,13.516800000000002,28.000000000000004,OK,True,430000,0.29,0,8.024217092590475e-16,Standard / Value,False,27.710000000000004
12190,Germany,Home Care,1.08,10,Premium,50,1.62,50.0,OK,False,460000,0.31,1,0.999990952514284,Strong Premium,True,49.69
12191,France,Food & Refreshment,12.67,5,Standard,28,16.2176,28.000000000000004,OK,True,430000,0.29,0,8.024217092590475e-16,Standard / Value,False,27.710000000000004
12192,UK,Personal Care,7.0,9,Premium,60,11.2,60.00000000000001,OK,True,520000,0.32,0,8.248669927223737e-16,Standard / Value,False,59.68000000000001
12193,France,Food & Refreshment,9.73,3,Value,12,10.897600000000002,12.00000000000001,OK,True,430000,0.29,0,8.024217092590475e-16,Standard / Value,False,11.710000000000012
12194,UK,Home Care,3.71,2,Value,10,4.081,10.000000000000009,OK,True,520000,0.32,0,8.248669927223737e-16,Standard / Value,False,9.680000000000009
12195,UK,Home Care,10.32,6,Standard,25,12.9,25.0,OK,False,520000,0.32,0,8.248669927223737e-16,Standard / Value,True,24.68
12196,France,Personal Care,11.7,7,Standard,30,15.21,30.000000000000004,OK,True,430000,0.29,0,8.024217092590475e-16,Standard / Value,False,29.710000000000004
12197,Germany,Food & Refreshment,7.36,5,Standard,28,9.4208,28.000000000000004,OK,True,460000,0.31,1,0.999990952514284,Strong Premium,False,27.690000000000005
12198,Spain,Food & Refreshment,9.46,1,Value,12,10.595200000000002,12.00000000000001,OK,True,410000,0.3,0,3.6196737287189683e-19,Standard / Value,False,11.70000000000001
12199,France,Food & Refreshment,7.12,3,Value,12,7.974400000000001,12.00000000000001,OK,True,430000,0.29,0,8.024217092590475e-16,Standard / Value,False,11.710000000000012
12200,UK,Home Care,13.46,3,Value,10,14.806000000000004,10.000000000000009,OK,True,520000,0.32,0,8.248669927223737e-16,Standard / Value,False,9.680000000000009
12201,UK,Personal Care,7.72,4,Standard,30,10.036,30.000000000000004,OK,True,520000,0.32,0,8.248669927223737e-16,Standard / Value,False,29.680000000000003
12202,France,Food & Refreshment,12.71,10,Premium,55,19.7005,55.00000000000001,OK,True,430000,0.29,0,8.024217092590475e-16,Standard / Value,False,54.71000000000001
12203,Germany,Home Care,12.12,6,Standard,25,15.15,25.0,OK,False,460000,0.31,1,0.999990952514284,Strong Premium,True,24.69
12204,Germany,Home Care,6.45,5,Standard,25,8.0625,25.0,OK,False,460000,0.31,1,0.999990952514284,Strong Premium,True,24.69
12205,UK,Home Care,3.84,1,Value,10,4.224,10.000000000000009,OK,True,520000,0.32,0,8.248669927223737e-16,Standard / Value,False,9.680000000000009
12206,UK,Food & Refreshment,6.39,6,Standard,28,8.1792,28.000000000000004,OK,True,520000,0.32,0,8.248669927223737e-16,Standard / Value,False,27.680000000000003
12207,Germany,Food & Refreshment,12.48,9,Premium,55,19.344,55.00000000000001,OK,True,460000,0.31,1,0.999990952514284,Strong Premium,False,54.690000000000005
12208,Spain,Food & Refreshment,3.8,1,Value,12,4.256,12.00000000000001,OK,True,410000,0.3,0,3.6196737287189683e-19,Standard / Value,False,11.70000000000001
12209,France,Food & Refreshment,8.1,8,Premium,55,12.555,55.00000000000001,OK,True,430000,0.29,0,8.024217092590475e-16,Standard / Value,False,54.71000000000001
12210,UK,Food & Refreshment,12.19,8,Premium,55,18.8945,55.00000000000001,OK,True,520000,0.32,0,8.248669927223737e-16,Standard / Value,False,54.68000000000001
12211,UK,Food & Refreshment,5.63,3,Value,12,6.3056,12.00000000000001,OK,True,520000,0.32,0,8.248669927223737e-16,Standard / Value,False,11.68000000000001
12212,Germany,Food & Refreshment,9.81,9,Premium,55,15.2055,55.00000000000001,OK,True,460000,0.31,1,0.999990952514284,Strong Premium,False,54.690000000000005
12213,France,Food & Refreshment,4.06,8,Premium,55,6.292999999999999,55.00000000000001,OK,True,430000,0.29,0,8.024217092590475e-16,Standard / Value,False,54.71000000000001
12214,Germany,Food & Refreshment,2.08,3,Value,12,2.3296,12.00000000000001,OK,True,460000,0.31,1,0.999990952514284,Strong Premium,False,11.69000000000001
12215,France,Home Care,12.02,10,Premium,50,18.03,50.00000000000002,OK,True,430000,0.29,0,8.024217092590475e-16,Standard / Value,False,49.71000000000002
12216,France,Food & Refreshment,1.94,5,Standard,28,2.4832,28.000000000000004,OK,True,430000,0.29,0,8.024217092590475e-16,Standard / Value,False,27.710000000000004
12217,France,Personal Care,4.44,3,Value,15,5.106,14.999999999999991,OK,False,430000,0.29,0,8.024217092590475e-16,Standard / Value,True,14.709999999999992
12218,UK,Home Care,12.9,5,Standard,25,16.125,25.0,OK,False,520000,0.32,0,8.248669927223737e-16,Standard / Value,True,24.68
12219,Spain,Food & Refreshment,5.52,9,Premium,55,8.556,55.00000000000001,OK,True,410000,0.3,0,3.6196737287189683e-19,Standard / Value,False,54.70000000000001
12220,Germany,Personal Care,14.61,4,Standard,30,18.993,30.000000000000004,OK,True,460000,0.31,1,0.999990952514284,Strong Premium,False,29.690000000000005
12221,Spain,Food & Refreshment,14.71,6,Standard,28,18.8288,28.000000000000004,OK,True,410000,0.3,0,3.6196737287189683e-19,Standard / Value,False,27.700000000000003
12222,Germany,Personal Care,4.39,3,Value,15,5.048499999999999,14.999999999999991,OK,False,460000,0.31,1,0.999990952514284,Strong Premium,True,14.68999999999999
12223,France,Personal Care,1.09,3,Value,15,1.2535,14.999999999999991,OK,False,430000,0.29,0,8.024217092590475e-16,Standard / Value,True,14.709999999999992
12224,UK,Personal Care,10.72,5,Standard,30,13.936000000000002,30.000000000000004,OK,True,520000,0.32,0,8.248669927223737e-16,Standard / Value,False,29.680000000000003
12225,Spain,Personal Care,7.04,8,Premium,60,11.264,60.00000000000001,OK,True,410000,0.3,0,3.6196737287189683e-19,Standard / Value,False,59.70000000000001
12226,UK,Home Care,1.96,8,Premium,50,2.94,50.0,OK,False,520000,0.32,0,8.248669927223737e-16,Standard / Value,True,49.68
12227,Germany,Home Care,10.76,3,Value,10,11.836,10.000000000000009,OK,True,460000,0.31,1,0.999990952514284,Strong Premium,False,9.690000000000008
12228,UK,Personal Care,0.95,8,Premium,60,1.52,60.00000000000001,OK,True,520000,0.32,0,8.248669927223737e-16,Standard / Value,False,59.68000000000001
12229,UK,Food & Refreshment,13.12,8,Premium,55,20.336,55.00000000000001,OK,True,520000,0.32,0,8.248669927223737e-16,Standard / Value,False,54.68000000000001
12230,Spain,Personal Care,2.51,3,Value,15,2.8864999999999994,14.999999999999991,OK,False,410000,0.3,0,3.6196737287189683e-19,Standard / Value,True,14.69999999999999
12231,France,Home Care,2.35,10,Premium,50,3.5250000000000004,50.0,OK,False,430000,0.29,0,8.024217092590475e-16,Standard / Value,True,49.71
12232,UK,Food & Refreshment,3.05,10,Premium,55,4.7275,55.00000000000001,OK,True,520000,0.32,0,8.248669927223737e-16,Standard / Value,False,54.68000000000001
12233,France,Home Care,14.42,2,Value,10,15.862000000000002,10.000000000000009,OK,True,430000,0.29,0,8.024217092590475e-16,Standard / Value,False,9.71000000000001
12234,Germany,Home Care,10.55,10,Premium,50,15.825,50.0,OK,False,460000,0.31,1,0.999990952514284,Strong Premium,True,49.69
12235,UK,Food & Refreshment,12.12,2,Value,12,13.5744,12.00000000000001,OK,True,520000,0.32,0,8.248669927223737e-16,Standard / Value,False,11.68000000000001
12236,Spain,Personal Care,6.27,9,Premium,60,10.032,60.00000000000001,OK,True,410000,0.3,0,3.6196737287189683e-19,Standard / Value,False,59.70000000000001
12237,Germany,Personal Care,5.38,7,Standard,30,6.994,30.000000000000004,OK,True,460000,0.31,1,0.999990952514284,Strong Premium,False,29.690000000000005
12238,Germany,Personal Care,3.9,6,Standard,30,5.07,30.000000000000004,OK,True,460000,0.31,1,0.999990952514284,Strong Premium,False,29.690000000000005
12239,Spain,Personal Care,7.47,7,Standard,30,9.711,30.000000000000004,OK,True,410000,0.3,0,3.6196737287189683e-19,Standard / Value,False,29.700000000000003
12240,UK,Food & Refreshment,8.5,8,Premium,55,13.175,55.00000000000001,OK,True,520000,0.32,0,8.248669927223737e-16,Standard / Value,False,54.68000000000001
12241,UK,Food & Refreshment,9.66,1,Value,12,10.8192,12.00000000000001,OK,True,520000,0.32,0,8.248669927223737e-16,Standard / Value,False,11.68000000000001
12242,Germany,Food & Refreshment,4.23,8,Premium,55,6.556500000000001,55.00000000000001,OK,True,460000,0.31,1,0.999990952514284,Strong Premium,False,54.690000000000005
12243,UK,Home Care,14.26,3,Value,10,15.686000000000002,10.000000000000009,OK,True,520000,0.32,0,8.248669927223737e-16,Standard / Value,False,9.680000000000009
12244,France,Food & Refreshment,2.96,3,Value,12,3.3152000000000004,12.00000000000001,OK,True,430000,0.29,0,8.024217092590475e-16,Standard / Value,False,11.710000000000012
12245,Spain,Personal Care,14.5,6,Standard,30,18.85,30.000000000000004,OK,True,410000,0.3,0,3.6196737287189683e-19,Standard / Value,False,29.700000000000003
12246,France,Home Care,0.72,4,Standard,25,0.8999999999999999,25.0,OK,False,430000,0.29,0,8.024217092590475e-16,Standard / Value,True,24.71
12247,UK,Personal Care,7.48,4,Standard,30,9.724,30.000000000000004,OK,True,520000,0.32,0,8.248669927223737e-16,Standard / Value,False,29.680000000000003
12248,Germany,Personal Care,5.33,4,Standard,30,6.929,30.000000000000004,OK,True,460000,0.31,1,0.999990952514284,Strong Premium,False,29.690000000000005
12249,Spain,Food & Refreshment,7.01,10,Premium,55,10.8655,55.00000000000003,OK,True,410000,0.3,0,3.6196737287189683e-19,Standard / Value,False,54.70000000000003
12250,UK,Food & Refreshment,8.77,9,Premium,55,13.5935,55.00000000000001,OK,True,520000,0.32,0,8.248669927223737e-16,Standard / Value,False,54.68000000000001
12251,UK,Personal Care,6.82,8,Premium,60,10.912,60.00000000000001,OK,True,520000,0.32,0,8.248669927223737e-16,Standard / Value,False,59.68000000000001
12252,Germany,Personal Care,6.52,3,Value,15,7.497999999999999,14.999999999999991,OK,False,460000,0.31,1,0.999990952514284,Strong Premium,True,14.68999999999999
12253,Germany,Home Care,11.12,1,Value,10,12.232,10.000000000000009,OK,True,460000,0.31,1,0.999990952514284,Strong Premium,False,9.690000000000008
12254,France,Food & Refreshment,10.45,1,Value,12,11.704,12.00000000000001,OK,True,430000,0.29,0,8.024217092590475e-16,Standard / Value,False,11.710000000000012
12255,Spain,Home Care,12.58,1,Value,10,13.838,10.000000000000009,OK,True,410000,0.3,0,3.6196737287189683e-19,Standard / Value,False,9.700000000000008
12256,Spain,Home Care,4.12,4,Standard,25,5.15,25.0,OK,False,410000,0.3,0,3.6196737287189683e-19,Standard / Value,True,24.7
12257,Germany,Home Care,9.34,6,Standard,25,11.675,25.0,OK,False,460000,0.31,1,0.999990952514284,Strong Premium,True,24.69
12258,France,Personal Care,8.99,4,Standard,30,11.687,30.000000000000004,OK,True,430000,0.29,0,8.024217092590475e-16,Standard / Value,False,29.710000000000004
12259,Spain,Home Care,5.86,3,Value,10,6.446000000000001,10.000000000000009,OK,True,410000,0.3,0,3.6196737287189683e-19,Standard / Value,False,9.700000000000008
12260,Germany,Home Care,7.55,8,Premium,50,11.325,50.0,OK,False,460000,0.31,1,0.999990952514284,Strong Premium,True,49.69
12261,UK,Personal Care,5.05,8,Premium,60,8.08,60.00000000000001,OK,True,520000,0.32,0,8.248669927223737e-16,Standard / Value,False,59.68000000000001
12262,Spain,Food & Refreshment,2.56,6,Standard,28,3.2768,28.000000000000004,OK,True,410000,0.3,0,3.6196737287189683e-19,Standard / Value,False,27.700000000000003
12263,France,Food & Refreshment,3.6,9,Premium,55,5.58,55.00000000000001,OK,True,430000,0.29,0,8.024217092590475e-16,Standard / Value,False,54.71000000000001
12264,France,Home Care,2.03,10,Premium,50,3.045,50.0,OK,False,430000,0.29,0,8.024217092590475e-16,Standard / Value,True,49.71
12265,France,Personal Care,10.4,1,Value,15,11.96,14.999999999999991,OK,False,430000,0.29,0,8.024217092590475e-16,Standard / Value,True,14.709999999999992
12266,UK,Food & Refreshment,10.08,8,Premium,55,15.624,55.00000000000001,OK,True,520000,0.32,0,8.248669927223737e-16,Standard / Value,False,54.68000000000001
12267,Spain,Home Care,14.28,6,Standard,25,17.849999999999998,25.0,OK,False,410000,0.3,0,3.6196737287189683e-19,Standard / Value,True,24.7
12268,Spain,Home Care,11.08,1,Value,10,12.188,10.000000000000009,OK,True,410000,0.3,0,3.6196737287189683e-19,Standard / Value,False,9.700000000000008
12269,UK,Personal Care,1.25,4,Standard,30,1.625,30.000000000000004,OK,True,520000,0.32,0,8.248669927223737e-16,Standard / Value,False,29.680000000000003
12270,Spain,Home Care,13.32,5,Standard,25,16.65,24.99999999999998,OK,False,410000,0.3,0,3.6196737287189683e-19,Standard / Value,True,24.699999999999978
12271,UK,Food & Refreshment,13.01,7,Standard,28,16.6528,28.000000000000004,OK,True,520000,0.32,0,8.248669927223737e-16,Standard / Value,False,27.680000000000003
12272,UK,Personal Care,6.93,8,Premium,60,11.088,60.00000000000003,OK,True,520000,0.32,0,8.248669927223737e-16,Standard / Value,False,59.68000000000003
12273,UK,Food & Refreshment,9.0,9,Premium,55,13.95,55.00000000000001,OK,True,520000,0.32,0,8.248669927223737e-16,Standard / Value,False,54.68000000000001
12274,France,Food & Refreshment,14.65,6,Standard,28,18.752,28.000000000000004,OK,True,430000,0.29,0,8.024217092590475e-16,Standard / Value,False,27.710000000000004
12275,Spain,Food & Refreshment,8.22,10,Premium,55,12.741,55.00000000000001,OK,True,410000,0.3,0,3.6196737287189683e-19,Standard / Value,False,54.70000000000001
